MB_CODE_2021,MB_CATEGORY_NAME_2021,AREA_ALBERS_SQKM,Dwelling,Person,State,
50242350000,Parkland,0.0384,0,0,5,
50242360000,Residential,0.0208,28,86,5,
50242370000,Education,0.3371,0,13,5,
50242380000,Education,0.0462,0,0,5,
50242390000,Residential,0.0321,36,60,5,
50242401000,Industrial,0.1135,4,4,5,
50242402000,Industrial,0.1543,0,0,5,
50242403000,Industrial,0.2674,6,3,5,
50242404000,Industrial,0.3223,8,10,5,
50242405000,Industrial,0.0808,0,0,5,
50242410000,Residential,0.0741,65,175,5,
50242420000,Residential,0.029,45,67,5,
50242431000,Industrial,0.0804,0,0,5,
50242432000,Industrial,0.062,0,0,5,
50242433000,Industrial,0.0599,5,7,5,
50242434000,Residential,0.073,26,4,5,
50242440000,Residential,0.0505,46,118,5,
50242450000,Parkland,0.0112,6,4,5,
50242460000,Water,0.8843,0,0,5,
50242470000,Residential,0.0482,39,74,5,
50242480000,Residential,0.048,41,91,5,
50242490000,Residential,0.0213,23,52,5,
50242500000,Residential,0.0227,26,51,5,
50242510000,Residential,0.0615,54,151,5,
50242520000,Residential,0.0659,64,129,5,
50242550000,Parkland,0.0431,0,0,5,
50242570000,Residential,0.0328,42,64,5,
50242580000,Education,0.0223,0,0,5,
50242591000,Industrial,0.1648,11,14,5,
50242592000,Industrial,0.2277,5,14,5,
50242600000,Residential,0.0464,49,106,5,
50242610000,Parkland,0.0851,0,0,5,
50242620000,Residential,0.0802,44,106,5,
50242630000,Residential,0.0695,60,64,5,
50242641000,Commercial,0.0278,0,0,5,
50242642000,Commercial,0.0132,0,0,5,
50242643000,Commercial,0.015,0,0,5,
50242650000,Residential,0.0387,35,82,5,
50242660000,Residential,0.0258,37,58,5,
50242670000,Residential,0.0898,32,64,5,
50242681000,Residential,0.0749,18,22,5,
50242682000,Residential,0.0438,47,114,5,
50242690000,Residential,0.0286,32,94,5,
50242700000,Residential,0.0339,57,83,5,
50242710000,Residential,0.0429,47,103,5,
50242721000,Residential,0.0391,46,70,5,
50242722000,Residential,0.0775,61,171,5,
50242723000,Residential,0.0554,77,188,5,
50242730000,Residential,0.0682,49,119,5,
50242740000,Residential,0.0431,45,66,5,
50242750000,Residential,0.0532,47,109,5,
50242760000,Residential,0.074,67,150,5,
50242770000,Residential,0.0419,37,111,5,
50242790000,Parkland,0.041,0,0,5,
50242800000,Residential,0.0386,52,119,5,
50242810000,Residential,0.0505,36,74,5,
50242831000,Residential,0.0543,57,103,5,
50242832000,Residential,0.0144,19,38,5,
50242840000,Residential,0.0343,45,73,5,
50242850000,Residential,0.0539,36,121,5,
50242870000,Residential,0.0635,51,98,5,
50242880000,Residential,0.0324,60,103,5,
50242891000,Residential,0.0512,0,4,5,
50242892000,Commercial,0.094,0,0,5,
50242900000,Residential,0.0481,36,69,5,
50242910000,Residential,0.0465,49,142,5,
50242920000,Residential,0.0528,53,148,5,
50242930000,Residential,0.0595,46,106,5,
50242940000,Residential,0.0542,45,121,5,
50242950000,Residential,0.0635,61,161,5,
50242960000,Residential,0.1435,106,197,5,
50242972000,Residential,0.0118,27,25,5,
50242980000,Parkland,0.0737,0,0,5,
50242990000,Parkland,0.0232,0,0,5,
50243000000,Residential,0.0508,55,92,5,
50243010000,Residential,0.2171,173,527,5,
50243030000,Residential,0.0769,52,121,5,
50243040000,Residential,0.0508,64,118,5,
50243050000,Residential,0.0408,46,103,5,
50243061000,Residential,0.5878,326,520,5,
50243062000,Residential,0.0278,37,75,5,
50243070000,Residential,0.08,72,167,5,
50243080000,Residential,0.0557,55,147,5,
50243090000,Residential,0.0521,44,80,5,
50243100000,Commercial,0.2338,6,9,5,
50243110000,Residential,0.0659,64,153,5,
50243120000,Parkland,0.2802,0,0,5,
50243130000,Parkland,1.7982,0,0,5,
50243140000,Parkland,0.9143,0,0,5,
50243150000,Parkland,0.1439,0,0,5,
50243160000,Education,0.0345,0,0,5,
50243170000,Residential,0.0539,55,128,5,
50243180000,Residential,0.0515,54,111,5,
50243200000,Residential,0.0486,46,131,5,
50243210000,Parkland,0.1012,0,0,5,
50243220000,Parkland,0.4992,0,0,5,
50243230000,Parkland,0.0499,0,0,5,
50243250000,Water,1.7923,0,0,5,
50243270000,Parkland,2.9373,0,0,5,
50243280000,Water,1.776,0,0,5,
50243290000,Parkland,0.4135,0,0,5,
50243300000,Other,7862.1594,0,0,5,
50243310000,Primary Production,1623.9778,6,16,5,
50243320000,Primary Production,608.7621,3,0,5,
50243340000,Residential,0.0427,38,125,5,
50243350000,Education,0.0422,0,0,5,
50243361000,Commercial,0.0422,0,0,5,
50243362000,Commercial,0.0356,3,0,5,
50243363000,Commercial,0.0472,0,57,5,
50243371000,Residential,0.1128,104,125,5,
50243372000,Commercial,0.3875,132,174,5,
50243373000,Commercial,0.1212,0,0,5,
50243374000,Commercial,0.0326,3,0,5,
50243380000,Education,0.2748,0,149,5,
50243390000,Parkland,1.8734,0,0,5,
50243400000,Water,0.6418,0,0,5,
50243410000,Parkland,2.9977,24,9,5,
50243420000,Parkland,3.8759,0,0,5,
50243440000,Parkland,1.9141,0,0,5,
50243450000,Residential,1.4605,31,78,5,
50243460000,Residential,0.6023,26,84,5,
50243470000,Primary Production,2522.0088,15,7,5,
50243480000,Primary Production,811.8119,16,22,5,
50243490000,Industrial,2.0849,0,0,5,
50243500000,Water,2.0589,0,0,5,
50243510000,Parkland,0.0367,0,0,5,
50243520000,Parkland,9.3871,0,0,5,
50243532000,Primary Production,5.8906,0,0,5,
50243533000,Commercial,0.3976,3,126,5,
50243534000,Primary Production,5.5148,0,0,5,
50243535000,Parkland,0.2433,0,0,5,
50243560000,Parkland,0.5234,24,0,5,
50243570000,Residential,0.0423,0,0,5,
50243580000,Parkland,0.4602,0,0,5,
50243590000,Residential,0.0522,51,106,5,
50243600000,Residential,0.0401,42,123,5,
50243610000,Residential,0.0509,47,105,5,
50243620000,Residential,0.0284,40,42,5,
50243630000,Residential,0.0313,36,95,5,
50243661000,Residential,0.0161,24,71,5,
50243663000,Residential,0.0165,22,92,5,
50243664000,Residential,0.0175,20,32,5,
50243665000,Residential,0.0449,48,117,5,
50243670000,Parkland,0.0166,0,0,5,
50243680000,Residential,0.1859,59,95,5,
50243690000,Parkland,0.0697,0,0,5,
50243700000,Parkland,3.3737,0,0,5,
50243710000,Residential,0.5362,27,48,5,
50243720000,Commercial,0.0877,22,18,5,
50243731000,Commercial,0.0322,16,14,5,
50243732000,Commercial,0.0312,65,37,5,
50243741000,Commercial,15.2266,17,158,5,
50243743000,Primary Production,8.3946,0,0,5,
50243744000,Residential,0.0428,54,151,5,
50243746000,Commercial,0.1618,168,67,5,
50243747000,Industrial,30.2509,5,0,5,
50243748000,Parkland,5.9553,11,12,5,
50243750000,Residential,0.0932,28,48,5,
50243761000,Residential,0.0372,31,97,5,
50243762000,Residential,0.0286,29,69,5,
50243770000,Parkland,0.0139,0,0,5,
50243780000,Parkland,0.0169,0,0,5,
50243800000,Residential,0.061,59,82,5,
50243810000,Parkland,11.321,0,0,5,
50243821000,Industrial,0.5235,0,0,5,
50243822000,Industrial,0.327,10,21,5,
50243823000,Industrial,0.1326,22,33,5,
50243831000,Industrial,0.1228,0,3,5,
50243832000,Industrial,0.0295,0,0,5,
50243833000,Industrial,0.1888,9,18,5,
50243840000,Parkland,0.2318,0,0,5,
50243850000,Parkland,0.4879,0,0,5,
50243860000,Primary Production,334.9943,30,54,5,
50243870000,Primary Production,231.5808,10,21,5,
50243880000,Water,3.2658,0,0,5,
50243890000,Primary Production,197.812,3,16,5,
50243910000,Primary Production,125.7685,22,51,5,
50243920000,Primary Production,80.2636,13,26,5,
50243940000,Parkland,0.302,0,0,5,
50243950000,Parkland,0.2475,0,0,5,
50243960000,Parkland,1.287,0,0,5,
50243970000,Parkland,2.2592,0,0,5,
50243980000,Parkland,0.2667,0,0,5,
50243990000,Primary Production,168.6248,10,27,5,
50244000000,Primary Production,115.2474,5,17,5,
50244010000,Primary Production,88.7415,0,8,5,
50244021000,Primary Production,197.0254,24,40,5,
50244022000,Industrial,0.315,4,10,5,
50244030000,Primary Production,167.023,27,52,5,
50244040000,Parkland,0.0409,0,0,5,
50244050000,Residential,0.34,53,91,5,
50244060000,Residential,0.0773,12,24,5,
50244070000,Residential,0.0724,34,52,5,
50244081000,Commercial,0.032,8,12,5,
50244082000,Commercial,0.0389,4,10,5,
50244083000,Commercial,0.022,0,0,5,
50244084000,Commercial,0.0298,0,0,5,
50244085000,Commercial,0.021,0,0,5,
50244090000,Residential,0.0955,38,57,5,
50244100000,Residential,0.0741,34,68,5,
50244110000,Residential,0.0543,33,45,5,
50244120000,Parkland,0.1936,0,0,5,
50244130000,Parkland,0.4379,0,0,5,
50244150000,Parkland,2.453,0,0,5,
50244170000,Residential,0.0914,20,51,5,
50244180000,Residential,0.054,20,33,5,
50244190000,Parkland,0.0061,0,0,5,
50244200000,Residential,0.4478,25,53,5,
50244210000,Residential,0.2514,35,67,5,
50244220000,Hospital/Medical,0.0401,0,10,5,
50244230000,Water,0.5503,0,0,5,
50244240000,Parkland,0.4049,0,0,5,
50244250000,Parkland,0.6155,0,0,5,
50244260000,Parkland,0.4047,0,0,5,
50244280000,Parkland,0.0607,0,0,5,
50244290000,Parkland,0.1991,0,0,5,
50244300000,Parkland,0.1446,0,0,5,
50244310000,Water,0.5617,0,0,5,
50244320000,Water,0.5588,0,0,5,
50244330000,Water,1.6501,0,0,5,
50244340000,Education,0.0487,0,0,5,
50244350000,Parkland,0.301,0,0,5,
50244360000,Primary Production,130.9368,6,16,5,
50244400000,Water,1.6182,0,0,5,
50244430000,Parkland,0.0083,0,0,5,
50244570000,Parkland,71.44,0,0,5,
50244580000,Parkland,0.0041,0,0,5,
50244610000,Parkland,0.0026,0,0,5,
50244620000,Parkland,0.0118,0,0,5,
50244650000,Parkland,0.0249,0,0,5,
50244660000,Parkland,8.5762,0,0,5,
50244670000,Water,1.8702,0,0,5,
50244710000,Water,8.8366,0,0,5,
50244740000,Parkland,0.0018,0,0,5,
50244750000,Parkland,0.0098,0,0,5,
50244770000,Water,5.9817,0,0,5,
50244790000,Water,7.493,0,0,5,
50244812000,Residential,0.0264,16,15,5,
50244813000,Residential,0.0336,17,14,5,
50244821000,Residential,0.479,22,33,5,
50244822000,Residential,1.0163,36,65,5,
50244823000,Residential,0.5079,23,32,5,
50244830000,Education,0.1071,0,0,5,
50244860000,Parkland,29.355,0,0,5,
50244870000,Parkland,0.003,0,0,5,
50244880000,Water,2.3706,0,0,5,
50244900000,Industrial,0.2476,12,14,5,
50244910000,Residential,0.0362,35,35,5,
50244920000,Residential,0.0492,9,13,5,
50244930000,Residential,0.0568,41,66,5,
50244940000,Residential,0.1211,0,5,5,
50244950000,Residential,0.1045,27,28,5,
50244960000,Residential,0.0699,54,56,5,
50244970000,Residential,2.8731,0,0,5,
50244980000,Parkland,1380.2947,0,0,5,
50245070000,Parkland,518.3122,0,0,5,
50245080000,Primary Production,1076.414,0,0,5,
50245090000,Residential,0.0456,0,0,5,
50245100000,Residential,0.0529,18,36,5,
50245110000,Education,0.0757,0,3,5,
50245121000,Industrial,0.0388,0,0,5,
50245122000,Industrial,0.0332,0,0,5,
50245123000,Industrial,0.0499,3,13,5,
50245124000,Industrial,0.0318,0,0,5,
50245125000,Industrial,0.2537,0,0,5,
50245126000,Parkland,0.2449,4,0,5,
50245127000,Industrial,0.4543,0,0,5,
50245128000,Industrial,0.0809,0,0,5,
50245130000,Parkland,4.0338,0,0,5,
50245140000,Transport,2.7416,0,0,5,
50245160000,Parkland,56.6221,0,0,5,
50245170000,Parkland,47.4896,0,0,5,
50245180000,Parkland,0.264,0,0,5,
50245190000,Education,0.3301,6,5,5,
50245210000,Parkland,14.2267,0,0,5,
50245220000,Parkland,42.7173,0,0,5,
50245230000,Parkland,19.7654,0,0,5,
50245240000,Primary Production,22.1589,3,12,5,
50245250000,Parkland,62.1493,0,0,5,
50245260000,Parkland,11.8923,0,0,5,
50245270000,Parkland,4.2759,0,0,5,
50245280000,Parkland,4.264,0,0,5,
50245292000,Commercial,0.0122,0,0,5,
50245293000,Commercial,0.0159,9,11,5,
50245294000,Commercial,0.0151,0,6,5,
50245295000,Commercial,0.0122,0,0,5,
50245297000,Commercial,0.0144,0,0,5,
50245298000,Commercial,0.0254,0,11,5,
50245299000,Commercial,0.0134,0,0,5,
50245300000,Education,0.0954,0,0,5,
50245342000,Industrial,0.1208,0,0,5,
50245343000,Industrial,0.0611,0,0,5,
50245344000,Industrial,0.0133,0,0,5,
50245346000,Industrial,0.0307,0,0,5,
50245347000,Industrial,0.0123,0,0,5,
50245348000,Industrial,0.0282,0,0,5,
50245349000,Industrial,0.0129,0,0,5,
50245350000,Hospital/Medical,0.0361,5,6,5,
50245362000,Residential,0.0135,5,16,5,
50245366000,Residential,0.0129,3,14,5,
50245371000,Residential,0.118,24,68,5,
50245372000,Residential,0.0315,11,16,5,
50245390000,Residential,0.0524,35,47,5,
50245400000,Residential,0.1029,5,6,5,
50245410000,Parkland,0.5062,0,3,5,
50245422000,Residential,0.0678,3,0,5,
50245423000,Parkland,0.4087,0,4,5,
50245430000,Parkland,225.0557,0,0,5,
50245440000,Water,11.1329,0,0,5,
50245450000,Residential,1.2893,33,36,5,
50245460000,Residential,0.0552,35,33,5,
50245470000,Parkland,0.1443,0,0,5,
50245480000,Residential,0.154,56,48,5,
50245501000,Residential,1.3961,0,0,5,
50245502000,Residential,0.103,30,41,5,
50245504000,Residential,0.0397,32,57,5,
50245505000,Residential,0.0366,28,57,5,
50245507000,Residential,0.063,47,138,5,
50245532000,Parkland,0.9864,0,0,5,
50245541000,Primary Production,489.3292,52,60,5,
50245542000,Primary Production,183.1054,9,8,5,
50245543000,Primary Production,190.0597,8,14,5,
50245550000,Parkland,52.3474,0,0,5,
50245560000,Parkland,77.7456,0,0,5,
50245570000,Parkland,23.225,0,0,5,
50245580000,Primary Production,1089.0459,47,71,5,
50245590000,Parkland,1.9185,0,0,5,
50245610000,Parkland,34.296,0,0,5,
50245622000,Primary Production,2125.7852,0,0,5,
50245640000,Parkland,0.011,0,0,5,
50245650000,Residential,0.0444,41,88,5,
50245660000,Residential,0.0349,35,70,5,
50245670000,Parkland,0.0233,0,0,5,
50245680000,Residential,0.0218,34,30,5,
50245690000,Residential,0.0295,29,41,5,
50245700000,Residential,0.0382,47,82,5,
50245710000,Residential,0.0303,33,59,5,
50245720000,Residential,0.0451,39,57,5,
50245730000,Residential,0.0318,38,58,5,
50245740000,Residential,0.0418,39,69,5,
50245750000,Residential,0.0287,34,59,5,
50245760000,Residential,0.0239,29,43,5,
50245770000,Parkland,0.0397,0,0,5,
50245780000,Residential,0.0242,31,49,5,
50245790000,Residential,0.0324,37,54,5,
50245800000,Residential,0.0286,45,75,5,
50245810000,Residential,0.0408,40,94,5,
50245820000,Residential,0.0295,25,57,5,
50245830000,Residential,0.0316,27,64,5,
50245840000,Residential,0.0405,37,71,5,
50245850000,Residential,0.0269,35,64,5,
50245860000,Residential,0.0217,16,42,5,
50245870000,Residential,0.0403,69,118,5,
50245880000,Residential,0.0249,26,42,5,
50245890000,Residential,0.0309,29,61,5,
50245900000,Residential,0.0648,48,101,5,
50245910000,Residential,0.0369,38,83,5,
50245920000,Residential,0.0418,60,135,5,
50245930000,Residential,0.0237,53,80,5,
50245940000,Residential,0.022,31,50,5,
50245950000,Residential,0.0482,49,145,5,
50245960000,Residential,0.0266,44,57,5,
50245990000,Residential,0.0222,27,30,5,
50246000000,Residential,0.0272,35,68,5,
50246010000,Residential,0.0311,35,74,5,
50246020000,Residential,0.0595,54,122,5,
50246030000,Residential,0.0357,30,70,5,
50246040000,Residential,0.0362,32,88,5,
50246050000,Residential,0.0403,41,89,5,
50246060000,Residential,0.0381,40,79,5,
50246070000,Residential,0.0385,39,93,5,
50246080000,Residential,0.0408,37,70,5,
50246090000,Residential,0.0506,49,108,5,
50246100000,Residential,0.0562,38,77,5,
50246120000,Residential,0.0368,33,90,5,
50246130000,Residential,0.0381,41,83,5,
50246140000,Residential,0.0443,48,97,5,
50246150000,Residential,0.05,55,106,5,
50246160000,Residential,0.0405,59,111,5,
50246170000,Residential,0.0567,42,94,5,
50246180000,Residential,0.0567,38,76,5,
50246190000,Parkland,0.2922,0,0,5,
50246200000,Residential,0.0302,32,87,5,
50246210000,Residential,0.0342,25,65,5,
50246220000,Residential,0.0265,49,102,5,
50246230000,Parkland,0.0112,0,0,5,
50246240000,Residential,0.0364,39,67,5,
50246250000,Residential,0.0498,49,94,5,
50246260000,Residential,0.0306,31,77,5,
50246270000,Residential,0.0389,33,89,5,
50246280000,Residential,0.041,45,97,5,
50246290000,Residential,0.0399,38,84,5,
50246300000,Parkland,0.0101,0,0,5,
50246310000,Residential,0.0411,42,96,5,
50246320000,Residential,0.0361,38,79,5,
50246330000,Residential,0.0278,32,99,5,
50246340000,Residential,0.0553,70,174,5,
50246350000,Residential,0.0545,52,156,5,
50246360000,Residential,0.0326,26,92,5,
50246370000,Residential,0.0444,51,152,5,
50246380000,Residential,0.0565,50,104,5,
50246390000,Residential,0.0299,29,76,5,
50246400000,Residential,0.0407,34,82,5,
50246410000,Residential,0.0616,49,119,5,
50246420000,Parkland,0.0098,0,0,5,
50246440000,Parkland,0.0148,0,0,5,
50246450000,Residential,0.0446,37,88,5,
50246460000,Residential,0.057,56,146,5,
50246470000,Residential,0.0468,35,93,5,
50246480000,Residential,0.0531,47,120,5,
50246490000,Residential,0.0372,32,78,5,
50246500000,Residential,0.0598,43,125,5,
50246510000,Residential,0.0496,49,111,5,
50246520000,Residential,0.0388,33,84,5,
50246530000,Residential,0.0416,34,67,5,
50246540000,Residential,0.0517,51,119,5,
50246560000,Residential,0.0371,35,113,5,
50246570000,Residential,0.0348,30,81,5,
50246580000,Residential,0.0501,66,173,5,
50246590000,Residential,0.044,33,92,5,
50246600000,Residential,0.0461,36,69,5,
50246610000,Residential,0.035,26,91,5,
50246620000,Residential,0.0394,40,100,5,
50246630000,Parkland,0.0075,0,0,5,
50246640000,Residential,0.0355,41,118,5,
50246650000,Residential,0.0482,70,177,5,
50246660000,Parkland,0.0191,0,0,5,
50246670000,Residential,0.0575,69,196,5,
50246680000,Parkland,0.0183,0,0,5,
50246690000,Education,0.0751,0,0,5,
50246700000,Residential,0.0346,39,66,5,
50246710000,Residential,0.0339,37,79,5,
50246720000,Water,3.7809,0,0,5,
50246730000,Parkland,0.0213,0,0,5,
50246740000,Water,0.4535,0,0,5,
50246750000,Parkland,0.1223,0,0,5,
50246760000,Residential,0.0404,41,78,5,
50246770000,Residential,0.0321,38,35,5,
50246780000,Residential,0.066,62,123,5,
50246790000,Residential,0.0424,57,96,5,
50246800000,Parkland,0.0298,0,0,5,
50246820000,Parkland,0.0508,0,0,5,
50246830000,Residential,0.0352,23,39,5,
50246840000,Residential,0.0542,27,58,5,
50246850000,Residential,0.0651,56,139,5,
50246860000,Residential,0.0398,37,73,5,
50246870000,Residential,0.0274,39,114,5,
50246881000,Residential,0.0256,29,89,5,
50246882000,Residential,0.0432,52,152,5,
50246883000,Residential,0.0409,44,151,5,
50246890000,Residential,0.0379,34,113,5,
50246900000,Residential,0.0395,47,121,5,
50246910000,Residential,0.033,36,115,5,
50246920000,Residential,0.0375,60,116,5,
50246940000,Residential,0.0576,50,116,5,
50246950000,Education,0.0501,0,0,5,
50246960000,Residential,0.0419,40,109,5,
50246970000,Residential,0.0468,46,121,5,
50246980000,Transport,0.1163,0,0,5,
50247000000,Residential,0.0818,60,128,5,
50247010000,Commercial,0.1041,0,0,5,
50247020000,Residential,0.0615,58,162,5,
50247031000,Residential,0.0778,24,69,5,
50247032000,Residential,0.0164,18,78,5,
50247041000,Parkland,0.2252,0,3,5,
50247042000,Residential,0.0426,43,137,5,
50247043000,Residential,0.0329,40,88,5,
50247050000,Residential,0.0328,40,105,5,
50247060000,Residential,0.0419,53,169,5,
50247070000,Residential,0.0469,42,148,5,
50247080000,Residential,0.0501,42,139,5,
50247090000,Residential,0.033,41,115,5,
50247100000,Residential,0.0331,44,149,5,
50247110000,Residential,0.0274,33,105,5,
50247130000,Parkland,0.163,0,0,5,
50247140000,Parkland,0.0379,0,0,5,
50247150000,Residential,0.0326,38,114,5,
50247160000,Residential,0.041,46,136,5,
50247170000,Parkland,0.0792,0,0,5,
50247181000,Residential,2.2561,5,4,5,
50247182000,Residential,0.0852,48,118,5,
50247190000,Parkland,0.0253,0,0,5,
50247200000,Education,0.0603,0,0,5,
50247210000,Education,0.0474,0,0,5,
50247220000,Parkland,0.1016,0,0,5,
50247230000,Education,0.3982,0,0,5,
50247240000,Residential,0.0325,32,103,5,
50247250000,Education,0.0833,0,0,5,
50247260000,Residential,0.0515,57,134,5,
50247271100,Residential,0.054,47,102,5,
50247272100,Residential,0.017,19,78,5,
50247272200,Residential,0.0248,33,93,5,
50247272300,Residential,0.0326,19,27,5,
50247272400,Residential,0.0176,21,58,5,
50247272500,Residential,0.037,32,75,5,
50247272600,Residential,0.0343,42,137,5,
50247273100,Residential,0.0614,52,191,5,
50247273200,Residential,0.0388,47,136,5,
50247275100,Residential,0.0189,25,52,5,
50247275200,Residential,0.0204,25,83,5,
50247276300,Residential,0.0266,39,127,5,
50247280000,Parkland,0.0298,0,0,5,
50247290000,Residential,0.0366,39,99,5,
50247300000,Residential,0.054,63,177,5,
50247310000,Residential,0.0556,59,177,5,
50247320000,Residential,0.0282,33,85,5,
50247330000,Residential,0.0372,42,139,5,
50247340000,Residential,0.0352,40,97,5,
50247350000,Residential,0.0474,50,137,5,
50247360000,Residential,0.0458,54,168,5,
50247370000,Residential,0.0353,36,114,5,
